a,b,c,d,e,text
"4","1468069389","Mon Apr 06 23:32:57 PDT 2009","NO_QUERY","jerichoK","@pinkcat Morning "
"4","1468069436","Mon Apr 06 23:32:56 PDT 2009","NO_QUERY","danvpeterson","@justG Great to hear G! Very glad your Uncle's doing alright "
"4","1468069464","Mon Apr 06 23:32:56 PDT 2009","NO_QUERY","killemil","Oh my. My new logo has been featured at http://www.logofi.com "
"4","1468069688","Mon Apr 06 23:33:01 PDT 2009","NO_QUERY","slt23c","Going to bed after a very blessed day today night twits! "
"4","1468069776","Mon Apr 06 23:33:02 PDT 2009","NO_QUERY","hanniespice","jake shows me gh metallica  http://pikchur.com/t4c"
"4","1468069783","Mon Apr 06 23:33:02 PDT 2009","NO_QUERY","AussiePape","Going training with a bug in my system. Thank god Shihan is coming up "
"4","1468069789","Mon Apr 06 23:33:05 PDT 2009","NO_QUERY","robboek","@inprogress Let me know if you need any help. "
"4","1468069865","Mon Apr 06 23:33:06 PDT 2009","NO_QUERY","partlysunny_","stuffed with cupcakes and marshmallows from baked butter goods "
"4","1468069879","Mon Apr 06 23:33:04 PDT 2009","NO_QUERY","Carmnx","@GoldenFish00 I've got the DVD! (well it's not mine!) "
"4","1468069899","Mon Apr 06 23:33:04 PDT 2009","NO_QUERY","rachelbabble","Yesss, Chris's parents are going out of town on Friday till May. You know what that means... Rachel is moving temporarily "
"4","1468069916","Mon Apr 06 23:33:05 PDT 2009","NO_QUERY","ANPshine","@karanbir I'm going to Subway because I'm fressh  Happy Spring Break."
"4","1468070091","Mon Apr 06 23:33:08 PDT 2009","NO_QUERY","ricklondon","@artistwells Ty Very much "
"4","1468070099","Mon Apr 06 23:33:10 PDT 2009","NO_QUERY","tekhelet","@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets."
"4","1468070100","Mon Apr 06 23:33:08 PDT 2009","NO_QUERY","sezz707","@Lukaskywalker I watched oth s5 again "
"4","1468070122","Mon Apr 06 23:33:09 PDT 2009","NO_QUERY","KarenTweet","@sendchocolate Jsut visited you blog, can't see any noticeable changes yet, and it's time to get 'stuff' done, I'll check it later "
"4","1468070149","Mon Apr 06 23:33:09 PDT 2009","NO_QUERY","DeadlyLove8466","'Seek the truth, and the truth will set you free...' damn powerful..  harder than it seems. but definitely worth it. "
"4","1468070164","Mon Apr 06 23:33:09 PDT 2009","NO_QUERY","robertgravina","Perl's CPAN installer has lots of quirky humour which is fun but I just want to get the job done. I prefer quiet tools; funny docs are OK "
"4","1468070209","Mon Apr 06 23:33:10 PDT 2009","NO_QUERY","ChoChoMojo","@VampireBill Have a safe trip then. "
"4","1468070236","Mon Apr 06 23:33:11 PDT 2009","NO_QUERY","Locococomoco","@JustDes Thank you  Hope it's not going the suck way today! (LOL!! Yes, I am aware that sounds soooo wrong!!)"
"4","1468070258","Mon Apr 06 23:33:11 PDT 2009","NO_QUERY","RebeccaLange","@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)"
"4","1468070586","Mon Apr 06 23:33:17 PDT 2009","NO_QUERY","KarenTweet","@ColorBakery Thankyou "
"4","1468070642","Mon Apr 06 23:33:18 PDT 2009","NO_QUERY","fddlgrl","@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl. "
"4","1468070706","Mon Apr 06 23:33:20 PDT 2009","NO_QUERY","gblock","@kellyleahy Not this many files "
"4","1468070832","Mon Apr 06 23:33:22 PDT 2009","NO_QUERY","mzvannamichelle","&amp; i played that shit out till the battery died ahaha!...good nite everyone "
"4","1468070907","Mon Apr 06 23:33:23 PDT 2009","NO_QUERY","jeisseldenise","says suggest ng names ng dogs oh. mey 4 kming puppies. 2 lalaki 2 babae  http://plurk.com/p/mzz7b"
"4","1468070973","Mon Apr 06 23:33:24 PDT 2009","NO_QUERY","CrisBrown","@timjennion morning mr  hows things?"
"4","1468071014","Mon Apr 06 23:33:25 PDT 2009","NO_QUERY","cpilson","@MistyDavies Glad I could help.  Now we just need barcode scanners."
"4","1468071081","Mon Apr 06 23:33:26 PDT 2009","NO_QUERY","KingdomGuard","@tsarnick I know, i apologized to her "
"4","1468071135","Mon Apr 06 23:33:27 PDT 2009","NO_QUERY","LifeOfMalin","in bed with an headache. my first time on twitter. let's see if I manage to upload a photo? "
"4","1468071157","Mon Apr 06 23:33:28 PDT 2009","NO_QUERY","alliemullin","great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!"
"4","1468071215","Mon Apr 06 23:33:29 PDT 2009","NO_QUERY","teahugger","this night's to do list: clean, make wishlist, and sing to my musics. "
"4","1468071310","Mon Apr 06 23:33:30 PDT 2009","NO_QUERY","CathrynMarie","@jprice swing thru htwn &amp; get me 1st "
"4","1468071342","Mon Apr 06 23:33:32 PDT 2009","NO_QUERY","thepippo","Lunch with black girl aiden Lukas. Check out taylorians.com "
"4","1468071517","Mon Apr 06 23:33:35 PDT 2009","NO_QUERY","JeanneD","Is there Twitter for francophones?  Maybe I would tweet more en fran�ais "
"4","1468071555","Mon Apr 06 23:33:35 PDT 2009","NO_QUERY","Feuza","@julesbianchi OMG, you participated in the Fusion Tour, looks so cool "
"4","1468071565","Mon Apr 06 23:33:36 PDT 2009","NO_QUERY","wrongwayfast","It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK "
"4","1468071701","Mon Apr 06 23:33:38 PDT 2009","NO_QUERY","Mojo4Melo","@efng   &quot;Now, if we only had a wheelbarrow...&quot;  "
"4","1468071768","Mon Apr 06 23:33:39 PDT 2009","NO_QUERY","beachpeach16","@xShorty4Lifex thanx  "
"4","1468071802","Mon Apr 06 23:33:40 PDT 2009","NO_QUERY","Emmiz","@Fang04 i dont know how to tell u this, but ive found soemone else...jk "
"4","1468071806","Mon Apr 06 23:33:40 PDT 2009","NO_QUERY","lacson","Watching Serendipity on the phone then sleeep! Night. "
"4","1468071859","Mon Apr 06 23:33:41 PDT 2009","NO_QUERY","spuncher","working out at the hotel gym.  112 calories burned."
"4","1468071868","Mon Apr 06 23:33:41 PDT 2009","NO_QUERY","Cari_Dale","This is the coolest testament to Jonanthan - sitting here, deciding how we're going to change the world.   Big stuff not required.  "
"4","1468071890","Mon Apr 06 23:33:42 PDT 2009","NO_QUERY","fra66le","@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta."
"4","1468071921","Mon Apr 06 23:33:42 PDT 2009","NO_QUERY","aswinanand","@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes "
"4","1468071951","Mon Apr 06 23:33:43 PDT 2009","NO_QUERY","ApzLovesBraison","@mileycyrus: Me And My Besterzz Agree That Should Be Counted As A Little Nap  Sleep Tight Love Us  xoxo"
"4","1468072038","Mon Apr 06 23:33:45 PDT 2009","NO_QUERY","kyliecallme","My cuckold actually had the nerve to pass out on me, so I'll be taking calls on Niteflirt in a few.  Probably till 4am-ish  "
"4","1468072091","Mon Apr 06 23:33:46 PDT 2009","NO_QUERY","omgiitsnicole","@romanxcandle but it's all in good fun me &amp; @jillalbano love you, clearly "
"4","1468072141","Mon Apr 06 23:33:47 PDT 2009","NO_QUERY","Croc_Hunteress","Is going to Origin I &amp; III oh yeah  thankyou Mr Rudd. Flights accom tickets. Can't wait!!"
"4","1468072182","Mon Apr 06 23:33:48 PDT 2009","NO_QUERY","Tacolord0113","@DJ_VIC yeah I did I've learnt Feel Good Inc. When you were young. Rock you like a hurricane. And now I'm learning Killing The Name of "
"4","1468072242","Mon Apr 06 23:33:49 PDT 2009","NO_QUERY","snedwan","@casual_intruder or how about a I Love Your Blog sign from Harold, that would be cool! "
"4","1468072283","Mon Apr 06 23:33:53 PDT 2009","NO_QUERY","ChuckSmith","@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! "
"4","1468072377","Mon Apr 06 23:33:52 PDT 2009","NO_QUERY","darkon_","@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language "
"4","1468072434","Mon Apr 06 23:33:53 PDT 2009","NO_QUERY","Diana_Lim","no more fever! celebrating by getting into twitter! yey! "
"4","1468072458","Mon Apr 06 23:33:53 PDT 2009","NO_QUERY","liswebnet","...cause they're really high and fluffy on the inside  http://twitpic.com/2y487"
"4","1468072529","Mon Apr 06 23:33:55 PDT 2009","NO_QUERY","filousen","in France tmrw "
"4","1468072583","Mon Apr 06 23:33:56 PDT 2009","NO_QUERY","manilaguide","@klaris sa bagay, you eat pancakes with bacon naman. haha interesting.. i shall try it. "
"4","1468072584","Mon Apr 06 23:33:56 PDT 2009","NO_QUERY","EllenGaines","So glad to be back, and so glad to have a short week.  "
"4","1468072597","Mon Apr 06 23:33:56 PDT 2009","NO_QUERY","Ange_Sutton","Listening to @chriscornell &quot;scream&quot;! Love it. You really need to get it. Go get up and go now! yes you "
"4","1468072643","Mon Apr 06 23:33:57 PDT 2009","NO_QUERY","MegsLeigh","I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ..."
"4","1468072889","Mon Apr 06 23:34:01 PDT 2009","NO_QUERY","SGZ","About to dash again! This is what happens when you sleep all day, you HAVE to party all night. "
"4","1468084508","Mon Apr 06 23:37:44 PDT 2009","NO_QUERY","Askmewhats","@midnight_plue thanks Plue "
"4","1468084573","Mon Apr 06 23:37:45 PDT 2009","NO_QUERY","mikejang","@mozy19 you and me both   go #canucks go!"
"4","1468084589","Mon Apr 06 23:37:43 PDT 2009","NO_QUERY","andremartin","@DrBaher I love that list to tick people off. Actually quite a number I already enjoy from time to time or at least they crossed my mind "
"4","1468084590","Mon Apr 06 23:37:43 PDT 2009","NO_QUERY","thestar_rage","Look at what just arrived at the R.AGE office?  - NC http://twitpic.com/2y4c4"
"4","1468084691","Mon Apr 06 23:37:45 PDT 2009","NO_QUERY","musicispartofme","@mileycyrus napping, i guess "
"4","1468084731","Mon Apr 06 23:37:46 PDT 2009","NO_QUERY","DanPapallo","@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere "
"4","1468084760","Mon Apr 06 23:37:46 PDT 2009","NO_QUERY","Beregond","@RightGirl Give it a try. Twitter will still be here if you can't. "
"4","1468084793","Mon Apr 06 23:37:47 PDT 2009","NO_QUERY","Roses_Are_Red","@ryanmwilson hmmm,i'll try to help you come up with something "
"4","1468084891","Mon Apr 06 23:37:49 PDT 2009","NO_QUERY","xJennnyy","@urbanpinkpixie haha true. Drama is good every once in a while "
"4","1468084894","Mon Apr 06 23:37:52 PDT 2009","NO_QUERY","tbone9653","Het Tony, isn't you given forename &quot;Anthony&quot;? So that would make you no so cool.....right? TW "
"4","1468085028","Mon Apr 06 23:37:52 PDT 2009","NO_QUERY","CaliCG","@veronica78 good luck on ur law test!  go study now!"
"4","1468085036","Mon Apr 06 23:37:52 PDT 2009","NO_QUERY","vishal_modh","supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich "
"4","1468085045","Mon Apr 06 23:37:53 PDT 2009","NO_QUERY","mikecogh","@leogaggl 3 would be nice  Outside of TAFE SA for the moment"
"4","1468085163","Mon Apr 06 23:37:55 PDT 2009","NO_QUERY","markdavidson","@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks. "
"4","1468085229","Mon Apr 06 23:37:56 PDT 2009","NO_QUERY","minette95","@PeterDeeTM how about twittin a LIIIITTLE dean keally hint? "
"4","1468085243","Mon Apr 06 23:37:56 PDT 2009","NO_QUERY","calinbiris","@Chifor cu placere "
"4","1468085248","Mon Apr 06 23:37:57 PDT 2009","NO_QUERY","lewisshepherd","@dmcar I still wear the bottoms of my trousers rolled "
"4","1468085263","Mon Apr 06 23:37:57 PDT 2009","NO_QUERY","MikoMango","www.twitter.com/Go0seEgg .. add our baby!!! "
"4","1468085319","Mon Apr 06 23:38:00 PDT 2009","NO_QUERY","reggiesunset","@Blondilucious LOL exactly!  Too funny you just took me back "
"4","1468085449","Mon Apr 06 23:38:00 PDT 2009","NO_QUERY","matfarrington","@kelisha Ahh yes, I keep forgetting that my good taste in music is considered a disability amongst engineers.  "
"4","1468085495","Mon Apr 06 23:38:03 PDT 2009","NO_QUERY","Spectral_Hunter","Testing out my DSi on this site. It rocks "
"4","1468085520","Mon Apr 06 23:38:01 PDT 2009","NO_QUERY","a_Qadah","@Najoo heyyyy miss you too honey  (F)"
"4","1468085663","Mon Apr 06 23:38:04 PDT 2009","NO_QUERY","KateEdge","playin some good ol' source, stayin up late, and enjoying spring break "
"4","1468085804","Mon Apr 06 23:38:07 PDT 2009","NO_QUERY","danijanev","Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss "
"4","1468085817","Mon Apr 06 23:38:07 PDT 2009","NO_QUERY","docwho76","@pinguino Does this party have a date? "
"4","1468085833","Mon Apr 06 23:38:08 PDT 2009","NO_QUERY","sbenko","@marge_and_puds YAY!!! im your first follower!! "
"4","1468085879","Mon Apr 06 23:38:08 PDT 2009","NO_QUERY","CogitoErgoSam1","@hughesforce Love that quote from Plato and am adding it to my notebook of quotes. (i collect quotes.  ) THANK-YOU! "
"4","1468085982","Mon Apr 06 23:38:10 PDT 2009","NO_QUERY","pkis","@dhewlett Ignore a mySQL problem until tomorrow? You're definitely still a system admin at heart "
"4","1468085997","Mon Apr 06 23:38:11 PDT 2009","NO_QUERY","BizziB7116","Sleepy time with @johnheimkes "
"4","1468086004","Mon Apr 06 23:38:11 PDT 2009","NO_QUERY","RichSch","@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  "
"4","1468086050","Mon Apr 06 23:38:12 PDT 2009","NO_QUERY","rebeccaclark","reading fanfiction. possibly going to get myself a piece of toast. "
"4","1468086234","Mon Apr 06 23:38:16 PDT 2009","NO_QUERY","pdx_photolover","I swear to you the only reason I'm excited for my birthday is because of Erik. I'm so lucky to have him. SO freaking lucky "
"4","1468086249","Mon Apr 06 23:38:16 PDT 2009","NO_QUERY","Miekuh","@Lyanna I couldn't agree more "
"4","1468086256","Mon Apr 06 23:38:18 PDT 2009","NO_QUERY","ryanmwilson","@Roses_Are_Red yay thx "
"4","1468086266","Mon Apr 06 23:38:18 PDT 2009","NO_QUERY","philippawarr","Lovely evening, long but productive night - I heart the Reality TV Awards  now sleep?"
"4","1468086296","Mon Apr 06 23:38:17 PDT 2009","NO_QUERY","reneengstrom","@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW. "
"4","1468086310","Mon Apr 06 23:38:17 PDT 2009","NO_QUERY","devious185","Or maybe i can -_- Idk i still think twitter is weird but i like the name "
"4","1468086333","Mon Apr 06 23:38:17 PDT 2009","NO_QUERY","aimxandxfire","rawr!  boredd out of my brain "
"4","1468086424","Mon Apr 06 23:38:19 PDT 2009","NO_QUERY","oliverver","@surial "
"4","1468086435","Mon Apr 06 23:38:19 PDT 2009","NO_QUERY","grahamcracker","thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! "
"4","1468086442","Mon Apr 06 23:38:19 PDT 2009","NO_QUERY","tsarnick","@OfficialPRofOZ just a gentle reminder my dear "
"4","1468086493","Mon Apr 06 23:38:22 PDT 2009","NO_QUERY","damohopo","My left eye is causing most of the problem. Considering a makeshift eye patch "
"4","1468086515","Mon Apr 06 23:38:21 PDT 2009","NO_QUERY","Scyranth","@mattgalloway heh heh "
"4","1468086545","Mon Apr 06 23:38:21 PDT 2009","NO_QUERY","ApzLovesBraison","Hittin' Blackpool Pleasure Beach With Besterzz + Other Besterz + His Mate; Who Aparently has a 10 Pack!! Whaaaat! Serious!? Haha Yeahhh "
"4","1468086582","Mon Apr 06 23:38:22 PDT 2009","NO_QUERY","NJHands","woop re-birth TODAY! woop woop then doctors. then SLEEP!!!!!!!! todaya will be goood "
"4","1468086636","Mon Apr 06 23:38:23 PDT 2009","NO_QUERY","TigerBerry67","@wolfman70 Well right now getting ready for work "
"4","1468086683","Mon Apr 06 23:38:24 PDT 2009","NO_QUERY","onelovah","@chrisjkamrada http://twitpic.com/2xw19 - i would if i was your gf "
"4","1468086688","Mon Apr 06 23:38:24 PDT 2009","NO_QUERY","floatr","@spotonpr Attending a PSFK conference is approx. $400, attending a Submit conference is $800. Reasonable? "
"4","1468086721","Mon Apr 06 23:38:24 PDT 2009","NO_QUERY","ItsDawns","@BlokesLib  hehehe NO, but I can relate to sloppy on these meds "
"4","1468086751","Mon Apr 06 23:38:25 PDT 2009","NO_QUERY","urbanrocker","@zukyleigh. That...was beautiful. Please madam..give us some more! "
"4","1468086768","Mon Apr 06 23:38:25 PDT 2009","NO_QUERY","dEE486","@JMAC777 i like how you real mature bout it. nd they not ya average abc rhymes "
"4","1468086781","Mon Apr 06 23:38:26 PDT 2009","NO_QUERY","girlstoys","@LuvDaMall yes, bleeding eyes definitely means time for bed LOL night night to you "
"4","1468086814","Mon Apr 06 23:38:26 PDT 2009","NO_QUERY","MoonFireLove","@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. "
"4","1468086839","Mon Apr 06 23:38:27 PDT 2009","NO_QUERY","KingdomGuard","@RoyalGuardofOz Thanks hun  *hugs*"
"4","1468086843","Mon Apr 06 23:38:27 PDT 2009","NO_QUERY","Fightycat","Morning all. Tuesday....  another two days till long weekend "
"4","1468086875","Mon Apr 06 23:38:28 PDT 2009","NO_QUERY","BeebieD","@emflip we need tweetbook. everyone is on facebook and no one will read my twitters! "
"4","1468086957","Mon Apr 06 23:38:29 PDT 2009","NO_QUERY","88owls","@Mike_Greening .Man - you need to get back on the horse. "
